id_municipio,n_municipio,fk_estado
52140002,ACATLAN DE JUAREZ,5214
52140029,CUQUIO,5214
52140039,GUADALAJARA,5214
52140045,IXTLAHUACAN DEL RIO,5214
52140070,EL SALTO,5214
52140071,SAN CRISTOBAL DE LA BARRANCA,5214
52140097,TLAJOMULCO DE ZUÑIGA,5214
52140098,TLAQUEPAQUE,5214
52140101,TONALA,5214
52140114,VILLA CORONA,5214
52140120,ZAPOPAN,5214
52140124,ZAPOTLANEJO,5214
52150001,ACAMBAY,5215
52150003,ACULCO,5215
52150007,AMANALCO,5215
52150014,ATLACOMULCO,5215
52150026,CHAPA DE MOTA,5215
52150042,IXTLAHUACA,5215
52150047,JIQUIPILCO,5215
52150048,JOCOTITLAN,5215
52150056,MORELOS,5215
52150064,EL ORO,5215
52150067,OTZOLOTEPEC,5215
52150074,SAN FELIPE DEL PROGRESO,5215
52150079,SOYANIQUILPAN DE JUAREZ,5215
52150085,TEMASCALCINGO,5215
52150087,TEMOAYA,5215
52150102,TIMILPAN,5215
52150111,VILLA DE ALLENDE,5215
52150114,VILLA VICTORIA,5215
52150124,SAN JOSE DEL RINCON,5215
52150004,ALMOLOYA DE ALQUISIRAS,5215
52150021,COATEPEC HARINAS,5215
52150040,IXTAPAN DE LA SAL,5215
52150049,JOQUICINGO,5215
52150052,MALINALCO,5215
52150063,OCUILAN,5215
52150080,SULTEPEC,5215
52150088,TENANCINGO,5215
52150097,TEXCALTITLAN,5215
52150107,TONATICO,5215
52150113,VILLA GUERRERO,5215
52150117,ZACUALPAN,5215
52150119,ZUMPAHUACAN,5215
52150045,JILOTEPEC,5215
52150071,POLOTITLAN,5215
52150112,VILLA DEL CARBON,5215
52150008,AMATEPEC,5215
52150077,SAN SIMON DE GUERRERO,5215
52150082,TEJUPILCO,5215
52150086,TEMASCALTEPEC,5215
52150105,TLATLAYA,5215
52150123,LUVIANOS,5215
52150009,AMECAMECA,5215
52150011,ATENCO,5215
52150015,ATLAUTLA,5215
52150017,AYAPANGO,5215
52150020,COACALCO DE BERRIOZABAL,5215
52150022,COCOTITLAN,5215
52150025,CHALCO,5215
52150028,CHIAUTLA,5215
52150029,CHICOLOAPAN,5215
52150030,CHICONCUAC,5215
52150031,CHIMALHUACAN,5215
52150033,ECATEPEC DE MORELOS,5215
52150034,ECATZINGO,5215
52150039,IXTAPALUCA,5215
52150050,JUCHITEPEC,5215
52150058,NEZAHUALCOYOTL,5215
52150068,OZUMBA,5215
52150069,PAPALOTLA,5215
52150070,LA PAZ,5215
52150083,TEMAMATLA,5215
52150089,TENANGO DEL AIRE,5215
52150093,TEPETLAOXTOC,5215
52150094,TEPETLIXPA,5215
52150099,TEXCOCO,5215
52150103,TLALMANALCO,5215
52150122,VALLE DE CHALCO SOLIDARIDAD,5215
52150005,ALMOLOYA DE JUAREZ,5215
52150006,ALMOLOYA DEL RIO,5215
52150012,ATIZAPAN,5215
52150018,CALIMAYA,5215
52150019,CAPULHUAC,5215
52150027,CHAPULTEPEC,5215
52150043,XALATLACO,5215
52150051,LERMA,5215
52150054,METEPEC,5215
52150055,MEXICALTZINGO,5215
52150062,OCOYOACAC,5215
52150072,RAYON,5215
52150073,SAN ANTONIO LA ISLA,5215
52150076,SAN MATEO ATENCO,5215
52150090,TENANGO DEL VALLE,5215
52150098,TEXCALYACAC,5215
52150101,TIANGUISTENCO,5215
52150106,TOLUCA,5215
52150115,XONACATLAN,5215
52150118,ZINACANTEPEC,5215
52150032,DONATO GUERRA,5215
52150041,IXTAPAN DEL ORO,5215
52150066,OTZOLOAPAN,5215
52150078,SANTO TOMAS,5215
52150110,VALLE DE BRAVO,5215
52150116,ZACAZONAPAN,5215
52150002,ACOLMAN,5215
52150010,APAXCO,5215
52150013,ATIZAPAN DE ZARAGOZA,5215
52150016,AXAPUSCO,5215
52150023,COYOTEPEC,5215
52150024,CUAUTITLAN,5215
52150035,HUEHUETOCA,5215
52150036,HUEYPOXTLA,5215
52150037,HUIXQUILUCAN,5215
52150038,ISIDRO FABELA,5215
52150044,JALTENCO,5215
52150046,JILOTZINGO,5215
52150053,MELCHOR OCAMPO,5215
52150057,NAUCALPAN DE JUAREZ,5215
52150059,NEXTLALPAN,5215
52150060,NICOLAS ROMERO,5215
52150061,NOPALTEPEC,5215
52150065,OTUMBA,5215
52150075,SAN MARTIN DE LAS PIRAMIDES,5215
52150081,TECAMAC,5215
52150084,TEMASCALAPA,5215
52150091,TEOLOYUCAN,5215
52150092,TEOTIHUACAN,5215
52150095,TEPOTZOTLAN,5215
52150096,TEQUIXQUIAC,5215
52150100,TEZOYUCA,5215
52150104,TLALNEPANTLA DE BAZ,5215
52150108,TULTEPEC,5215
52150109,TULTITLAN,5215
52150120,ZUMPANGO,5215
52150121,CUAUTITLAN IZCALLI,5215
52150125,TONANITLA,5215
52160002,AGUILILLA,5216
52160015,COALCOMAN DE VAZQUEZ PALLARES,5216
52160006,APATZINGAN,5216
52160012,BUENAVISTA,5216
52160033,GABRIEL ZAMORA,5216
52160055,MUGICA,5216
52160059,NUEVO URECHO,5216
52160064,PARACUARO,5216
52160089,TEPALCATEPEC,5216
52160008,AQUILA,5216
52160014,COAHUAYANA,5216
52160026,CHINICUILA,5216
52160013,CARACUARO,5216
52160038,HUETAMO,5216
52160057,NOCUPETARO,5216
52160077,SAN LUCAS,5216
52160092,TIQUICHEO DE NICOLAS ROMERO,5216
52160099,TUZANTLA,5216
52160029,CHURUMUCO,5216
52160035,LA HUACANA,5216
52160096,TUMBISCATIO,5216
52160004,ANGAMACUTIRO,5216
52160016,COENEO,5216
52160028,CHURINTZIO,5216
52160037,HUANIQUEO,5216
52160044,JIMENEZ,5216
52160054,MORELOS,5216
52160060,NUMARAN,5216
52160063,PANINDICUARO,5216
52160067,PENJAMILLO,5216
52160069,LA PIEDAD,5216
52160071,PURUANDIRO,5216
52160086,TANHUATO,5216
52160105,VISTA HERMOSA,5216
52160106,YURECUARO,5216
52160107,ZACAPU,5216
52160109,ZINAPARO,5216
52160113,JOSE SIXTO VERDUZCO,5216
52160010,ARTEAGA,5216
52160052,LAZARO CARDENAS,5216
52160001,ACUITZIO,5216
52160003,ALVARO OBREGON,5216
52160018,COPANDARO,5216
52160020,CUITZEO,5216
52160022,CHARO,5216
52160027,CHUCANDIRO,5216
52160036,HUANDACAREO,5216
52160040,INDAPARAPEO,5216
52160049,MADERO,5216
52160053,MORELIA,5216
52160072,QUERENDARO,5216
52160078,SANTA ANA MAYA,5216
52160088,TARIMBARO,5216
52160101,TZITZIO,5216
52160110,ZINAPECUARO,5216
52160009,ARIO,5216
52160032,ERONGARICUARO,5216
52160039,HUIRAMBA,5216
52160048,LAGUNILLAS,5216
52160066,PATZCUARO,5216
52160073,QUIROGA,5216
52160079,SALVADOR ESCALANTE,5216
52160082,TACAMBARO,5216
52160097,TURICATO,5216
52160100,TZINTZUNTZAN,5216
52160011,BRISEÑAS,5216
52160045,JIQUILPAN,5216
52160051,MARCOS CASTELLANOS,5216
52160062,PAJACUARAN,5216
52160074,COJUMATLAN DE REGULES,5216
52160076,SAHUAYO,5216
52160103,VENUSTIANO CARRANZA,5216
52160104,VILLAMAR,5216
52160021,CHARAPAN,5216
52160024,CHERAN,5216
52160056,NAHUATZEN,5216
52160058,NUEVO PARANGARICUTIRO,5216
52160065,PARACHO,5216
52160083,TANCITARO,5216
52160087,TARETAN,5216
52160091,TING?INDIN,5216
52160102,URUAPAN,5216
52160111,ZIRACUARETIRO,5216
52160019,COTIJA,5216
52160023,CHAVINDA,5216
52160025,CHILCHOTA,5216
52160030,ECUANDUREO,5216
52160042,IXTLAN,5216
52160043,JACONA,5216
52160068,PERIBAN,5216
52160070,PUREPERO,5216
52160075,LOS REYES,5216
52160084,TANGAMANDAPIO,5216
52160085,TANGANCICUARO,5216
52160090,TINGAMBATO,5216
52160094,TLAZAZALCA,5216
52160095,TOCUMBO,5216
52160108,ZAMORA,5216
52160005,ANGANGUEO,5216
52160007,APORO,5216
52160017,CONTEPEC,5216
52160031,EPITACIO HUERTA,5216
52160034,HIDALGO,5216
52160041,IRIMBO,5216
52160046,JUAREZ,5216
52160047,JUNGAPEO,5216
52160050,MARAVATIO,5216
52160061,OCAMPO,5216
52160080,SENGUIO,5216
52160081,SUSUPUATO,5216
52160093,TLALPUJAHUA,5216
52160098,TUXPAN,5216
52160112,ZITACUARO,5216
52170001,AMACUZAC,5217
52170002,ATLATLAHUCAN,5217
52170003,AXOCHIAPAN,5217
52170004,AYALA,5217
52170005,COATLAN DEL RIO,5217
52170006,CUAUTLA,5217
52170007,CUERNAVACA,5217
52170008,EMILIANO ZAPATA,5217
52170009,HUITZILAC,5217
52170010,JANTETELCO,5217
52170011,JIUTEPEC,5217
52170012,JOJUTLA,5217
52170013,JONACATEPEC,5217
52170014,MAZATEPEC,5217
52170015,MIACATLAN,5217
52170016,OCUITUCO,5217
52170017,PUENTE DE IXTLA,5217
52170018,TEMIXCO,5217
52170019,TEPALCINGO,5217
52170020,TEPOZTLAN,5217
52170021,TETECALA,5217
52170022,TETELA DEL VOLCAN,5217
52170023,TLALNEPANTLA,5217
52170024,TLALTIZAPAN,5217
52170025,TLAQUILTENANGO,5217
52170026,TLAYACAPAN,5217
52170027,TOTOLAPAN,5217
52170028,XOCHITEPEC,5217
52170029,YAUTEPEC,5217
52170030,YECAPIXTLA,5217
52170031,ZACATEPEC DE HIDALGO,5217
52170032,ZACUALPAN DE AMILPAS,5217
52170033,TEMOAC,5217
52180001,ACAPONETA,5218
52180005,HUAJICORI,5218
52180016,TECUALA,5218
52180002,AHUACATLAN,5218
52180003,AMATLAN DE CAÑAS,5218
52180006,IXTLAN DEL RIO,5218
52180007,JALA,5218
52180014,SANTA MARIA DEL ORO,5218
52180019,LA YESCA,5218
52180004,COMPOSTELA,5218
52180013,SAN PEDRO LAGUNILLAS,5218
52180020,BAHIA DE BANDERAS,5218
52180010,ROSAMORADA,5218
52180011,RUIZ,5218
52180015,SANTIAGO IXCUINTLA,5218
52180018,TUXPAN,5218
52180008,XALISCO,5218
52180009,DEL NAYAR,5218
52180012,SAN BLAS,5218
52180017,TEPIC,5218
52190005,ANAHUAC,5219
52190008,BUSTAMANTE,5219
52190032,LAMPAZOS DE NARANJO,5219
52190040,PARAS,5219
52190044,SABINAS HIDALGO,5219
52190050,VALLECILLO,5219
52190051,VILLALDAMA,5219
52190001,ABASOLO,5219
52190002,AGUALEGUAS,5219
52190003,LOS ALDAMAS,5219
52190006,APODACA,5219
52190010,CARMEN,5219
52190011,CERRALVO,5219
52190012,CIENEGA DE FLORES,5219
52190013,CHINA,5219
52190015,DR. COSS,5219
52190016,DR. GONZALEZ,5219
52190018,GARCIA,5219
52190019,SAN PEDRO GARZA GARCIA,5219
52190020,GRAL. BRAVO,5219
52190021,GRAL. ESCOBEDO,5219
52190023,GRAL. TREVI?O,5219
52190025,GRAL. ZUAZUA,5219
52190026,GUADALUPE,5219
52190027,LOS HERRERAS,5219
52190028,HIGUERAS,5219
52190034,MARIN,5219
52190035,MELCHOR OCAMPO,5219
52190037,MINA,5219
52190039,MONTERREY,5219
52190041,PESQUERIA,5219
52190042,LOS RAMONES,5219
52190045,SALINAS VICTORIA,5219
52190046,SAN NICOLAS DE LOS GARZA,5219
52190047,HIDALGO,5219
52190048,SANTA CATARINA,5219
52190007,ARAMBERRI,5219
52190014,DR. ARROYO,5219
52190017,GALEANA,5219
52190024,GRAL. ZARAGOZA,5219
52190036,MIER Y NORIEGA,5219
52190004,ALLENDE,5219
52190009,CADEREYTA JIMENEZ,5219
52190022,GRAL. TERAN,5219
52190029,HUALAHUISES,5219
52190030,ITURBIDE,5219
52190031,JUAREZ,5219
52190033,LINARES,5219
52190038,MONTEMORELOS,5219
52190043,RAYONES,5219
52190049,SANTIAGO,5219
52200019,CONCEPCION PAPALO,5220
52200024,CUYAMECALCO VILLA DE ZARAGOZA,5220
52200027,CHIQUIHUITLAN DE BENITO JUAREZ,5220
52200029,ELOXOCHITLAN DE FLORES MAGON,5220
52200040,HUAUTEPEC,5220
52200041,HUAUTLA DE JIMENEZ,5220
52200058,MAZATLAN VILLA DE FLORES,5220
52200098,SAN ANDRES TEOTILALPAM,5220
52200109,SAN ANTONIO NANAHUATIPAM,5220
52200116,SAN BARTOLOME AYAUTLA,5220
52200139,SAN FRANCISCO CHAPULAPA,5220
52200142,SAN FRANCISCO HUEHUETLAN,5220
52200163,SAN JERONIMO TECOATL,5220
52200171,SAN JOSE TENANGO,5220
52200177,SAN JUAN BAUTISTA CUICATLAN,5220
52200182,SAN JUAN BAUTISTA TLACOATZINTEPEC,5220
52200187,SAN JUAN COATZOSPAM,5220
52200206,SAN JUAN DE LOS CUES,5220
52200220,SAN JUAN TEPEUXILA,5220
52200228,SAN LORENZO CUAUNECUILTITLA,5220
52200234,SAN LUCAS ZOQUIAPAM,5220
52200244,SAN MARTIN TOXPALAN,5220
52200249,SAN MATEO YOLOXOCHITLAN,5220
52200276,SAN MIGUEL SANTA FLOR,5220
52200311,SAN PEDRO JALTEPETONGO,5220
52200313,SAN PEDRO JOCOTIPAC,5220
52200322,SAN PEDRO OCOPETATILLO,5220
52200326,SAN PEDRO SOCHIAPAM,5220
52200330,SAN PEDRO TEUTILA,5220
52200354,SANTA ANA ATEIXTLAHUACA,5220
52200355,SANTA ANA CUAUHTEMOC,5220
52200374,SANTA CRUZ ACATEPEC,5220
52200396,SANTA MARIA LA ASUNCION,5220
52200406,SANTA MARIA CHILCHOTLA,5220
52200416,SANTA MARIA IXCATLAN,5220
52200425,SANTA MARIA PAPALO,5220
52200431,SANTA MARIA TECOMAVACA,5220
52200434,SANTA MARIA TEOPOXCO,5220
52200436,SANTA MARIA TEXCATITLAN,5220
52200438,SANTA MARIA TLALIXTAC,5220
52200478,SANTIAGO NACALTEPEC,5220
52200490,SANTIAGO TEXCALCINGO,5220
52320109,SANTOS REYES PAPALO,5232
52320121,TEOTITLAN DE FLORES MAGON,5232
52320133,VALERIO TRUJANO,5232
52200012,CANDELARIA LOXICHA,5220
52200056,MARTIRES DE TACUBAYA,5220
52200070,PINOTEPA DE DON LUIS,5220
52200071,PLUMA HIDALGO,5220
52200072,SAN JOSE DEL PROGRESO,5220
52200082,SAN AGUSTIN CHAYUCO,5220
52200085,SAN AGUSTIN LOXICHA,5220
52200090,SAN ANDRES HUAXPALTEPEC,5220
52200111,SAN ANTONIO TEPETLAPA,5220
52200113,SAN BALTAZAR LOXICHA,5220
52200117,SAN BARTOLOME LOXICHA,5220
52200153,SAN GABRIEL MIXTEPEC,5220
52200168,SAN JOSE ESTANCIA GRANDE,5220
52200180,SAN JUAN BAUTISTA LO DE SOTO,5220
52200185,SAN JUAN CACAHUATEPEC,5220
52200188,SAN JUAN COLORADO,5220
52200202,SAN JUAN LACHAO,5220
52200213,SAN JUAN QUIAHIJE,5220
52200225,SAN LORENZO,5220
52200253,SAN MATEO PIÑAS,5220
52200266,SAN MIGUEL DEL PUERTO,5220
52200272,SAN MIGUEL PANIXTLAHUACA,5220
52200285,SAN MIGUEL TLACAMAMA,5220
52200302,SAN PEDRO ATOYAC,5220
52200306,SAN PEDRO EL ALTO,5220
52200312,SAN PEDRO JICAYAN,5220
52200314,SAN PEDRO JUCHATENGO,5220
52200318,SAN PEDRO MIXTEPEC,5220
52200324,SAN PEDRO POCHUTLA,5220
52200345,SAN SEBASTIAN IXCAPA,5220
52200364,SANTA CATARINA JUQUILA,5220
52200366,SANTA CATARINA LOXICHA,5220
52200367,SANTA CATARINA MECHOACAN,5220
52200401,SANTA MARIA COLOTEPEC,5220
52200402,SANTA MARIA CORTIJO,5220
52200413,SANTA MARIA HUATULCO,5220
52200414,SANTA MARIA HUAZOLOTITLAN,5220
52200433,SANTA MARIA TEMAXCALTEPEC,5220
52200439,SANTA MARIA TONAMECA,5220
52200466,SANTIAGO IXTAYUTLA,5220
52200467,SANTIAGO JAMILTEPEC,5220
52200474,SANTIAGO LLANO GRANDE,5220
52200482,SANTIAGO PINOTEPA NACIONAL,5220
52200485,SANTIAGO TAPEXTLA,5220
52200489,SANTIAGO TETEPEC,5220
52200497,SANTIAGO YAITEPEC,5220
52320084,SANTO DOMINGO ARMENTA,5232
52320086,SANTO DOMINGO DE MORELOS,5232
52320108,SANTOS REYES NOPALA,5232
52320119,TATALTEPEC DE VALDES,5232
52200004,ASUNCION CUYOTEPEJI,5220
52200006,ASUNCION NOCHIXTLAN,5220
52200011,CALIHUALA,5220
52200016,COICOYAN DE LAS FLORES,5220
52200018,CONCEPCION BUENAVISTA,5220
52200020,CONSTANCIA DEL ROSARIO,5220
52200022,COSOLTEPEC,5220
52200026,CHALCATONGO DE HIDALGO,5220
52200032,FRESNILLO DE TRUJANO,5220
52200034,GUADALUPE DE RAMIREZ,5220
52200037,MESONES HIDALGO,5220
52200046,MAGDALENA JALTEPEC,5220
52200047,SANTA MAGDALENA JICOTLAN,5220
52200050,MAGDALENA PEÑASCO,5220
52200054,MAGDALENA ZAHUATLAN,5220
52200055,MARISCALA DE JUAREZ,5220
52200065,IXPANTEPEC NIEVES,5220
52200073,PUTLA VILLA DE GUERRERO,5220
52200076,LA REFORMA,5220
52200081,SAN AGUSTIN ATENANGO,5220
52200086,SAN AGUSTIN TLACOTEPEC,5220
52200088,SAN ANDRES CABECERA NUEVA,5220
52200089,SAN ANDRES DINICUITI,5220
52200093,SAN ANDRES LAGUNAS,5220
52200094,SAN ANDRES NUXIÑO,5220
52200096,SAN ANDRES SINAXTLA,5220
52200099,SAN ANDRES TEPETLAPA,5220
52200105,SAN ANTONINO MONTE VERDE,5220
52200106,SAN ANTONIO ACUTLA,5220
52200110,SAN ANTONIO SINICAHUA,5220
52200119,SAN BARTOLOME YUCUAÑE,5220
52200121,SAN BARTOLO SOYALTEPEC,5220
52200127,SAN CRISTOBAL AMOLTEPEC,5220
52200129,SAN CRISTOBAL SUCHIXTLAHUACA,5220
52200133,SAN ESTEBAN ATATLAHUCA,5220
52200140,SAN FRANCISCO CHINDUA,5220
52200144,SAN FRANCISCO JALTEPETONGO,5220
52200147,SAN FRANCISCO NUXAÑO,5220
52200151,SAN FRANCISCO TEOPAN,5220
52200152,SAN FRANCISCO TLAPANCINGO,5220
52200160,SAN JERONIMO SILACAYOAPILLA,5220
52200164,SAN JORGE NUCHITA,5220
52200165,SAN JOSE AYUQUILA,5220
52200172,SAN JUAN ACHIUTLA,5220
52200176,SAN JUAN BAUTISTA COIXTLAHUACA,5220
52200181,SAN JUAN BAUTISTA SUCHITEPEC,5220
52200183,SAN JUAN BAUTISTA TLACHICHILCO,5220
52200186,SAN JUAN CIENEGUILLA,5220
52200195,SAN JUAN DIUXI,5220
52200199,SAN JUAN IHUALTEPEC,5220
52200208,SAN JUAN MIXTEPEC,5220
52200210,SAN JUAN ÑUMI,5220
52200215,SAN JUAN SAYULTEPEC,5220
52200217,SAN JUAN TAMAZOLA,5220
52200218,SAN JUAN TEITA,5220
52200221,SAN JUAN TEPOSCOLULA,5220
52200224,SAN JUAN YUCUITA,5220
52200230,SAN LORENZO VICTORIA,5220
52200237,SAN MARCOS ARTEAGA,5220
52200239,SAN MARTIN HUAMELULPAM,5220
52200240,SAN MARTIN ITUNYOSO,5220
52200242,SAN MARTIN PERAS,5220
52200245,SAN MARTIN ZACATEPEC,5220
52200250,SAN MATEO ETLATONGO,5220
52200251,SAN MATEO NEJAPAM,5220
52200252,SAN MATEO PEÑASCO,5220
52200255,SAN MATEO SINDIHUI,5220
52200256,SAN MATEO TLAPILTEPEC,5220
52200258,SAN MIGUEL ACHIUTLA,5220
52200259,SAN MIGUEL AHUEHUETITLAN,5220
52200261,SAN MIGUEL AMATITLAN,5220
52200264,SAN MIGUEL CHICAHUA,5220
52200269,SAN MIGUEL EL GRANDE,5220
52200270,SAN MIGUEL HUAUTLA,5220
52200274,SAN MIGUEL PIEDRAS,5220
52200281,SAN MIGUEL TECOMATLAN,5220
52200283,SAN MIGUEL TEQUIXTEPEC,5220
52200286,SAN MIGUEL TLACOTEPEC,5220
52200287,SAN MIGUEL TULANCINGO,5220
52200290,SAN NICOLAS HIDALGO,5220
52200297,SAN PABLO TIJALTEPEC,5220
52200300,SAN PEDRO AMUZGOS,5220
52200304,SAN PEDRO COXCALTEPEC CANTAROS,5220
52200317,SAN PEDRO MARTIR YUCUXACO,5220
52200320,SAN PEDRO MOLINOS,5220
52200321,SAN PEDRO NOPALA,5220
52200329,SAN PEDRO TEOZACOALCO,5220
52200331,SAN PEDRO TIDAA,5220
52200332,SAN PEDRO TOPILTEPEC,5220
52200334,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,5220
52200339,SAN PEDRO Y SAN PABLO TEPOSCOLULA,5220
52200340,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,5220
52200341,SAN PEDRO YUCUNAMA,5220
52200346,SAN SEBASTIAN NICANANDUTA,5220
52200348,SAN SEBASTIAN TECOMAXTLAHUACA,5220
52200352,SAN SIMON ZAHUATLAN,5220
52200370,SANTA CATARINA TAYATA,5220
52200371,SANTA CATARINA TICUA,5220
52200372,SANTA CATARINA YOSONOTU,5220
52200373,SANTA CATARINA ZAPOQUILA,5220
52200376,SANTA CRUZ DE BRAVO,5220
52200377,SANTA CRUZ ITUNDUJIA,5220
52200379,SANTA CRUZ NUNDACO,5220
52200381,SANTA CRUZ TACACHE DE MINA,5220
52200382,SANTA CRUZ TACAHUA,5220
52200383,SANTA CRUZ TAYATA,5220
52200392,SANTA LUCIA MONTEVERDE,5220
52200395,SANTA MARIA APAZCO,5220
52200397,HEROICA CIUDAD DE TLAXIACO,5220
52200400,SANTA MARIA CAMOTLAN,5220
52200404,SANTA MARIA CHACHOAPAM,5220
52200405,VILLA DE CHILAPA DE DIAZ,5220
52200408,SANTA MARIA DEL ROSARIO,5220
52200415,SANTA MARIA IPALAPA,5220
52200422,SANTA MARIA NATIVITAS,5220
52200423,SANTA MARIA NDUAYACO,5220
52200430,SANTA MARIA TATALTEPEC,5220
52200444,SANTA MARIA YOLOTEPEC,5220
52200445,SANTA MARIA YOSOYUA,5220
52200446,SANTA MARIA YUCUHITI,5220
52200447,SANTA MARIA ZACATEPEC,5220
52200451,SANTIAGO APOALA,5220
52200455,SANTIAGO AYUQUILILLA,5220
52200456,SANTIAGO CACALOXTEPEC,5220
52200459,SANTIAGO CHAZUMBA,5220
52200461,SANTIAGO DEL RIO,5220
52200462,SANTIAGO HUAJOLOTITLAN,5220
52200463,SANTIAGO HUAUCLILLA,5220
52200464,SANTIAGO IHUITLAN PLUMAS,5220
52200469,SANTIAGO JUXTLAHUACA,5220
52200476,SANTIAGO MILTEPEC,5220
52200479,SANTIAGO NEJAPILLA,5220
52200480,SANTIAGO NUNDICHE,5220
52200481,SANTIAGO NUYOO,5220
52200484,SANTIAGO TAMAZOLA,5220
52200486,VILLA TEJUPAM DE LA UNION,5220
52200488,SANTIAGO TEPETLAPA,5220
52200492,SANTIAGO TILANTONGO,5220
52200493,SANTIAGO TILLO,5220
52200499,SANTIAGO YOLOMECATL,5220
52200500,SANTIAGO YOSONDUA,5220
52320067,MAGDALENA YODOCONO DE PORFIRIO DIAZ,5232
